time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.07978082585952014,-0.009537988941838601,11.773613097589775,6.269181740000324,6.235022403153582,0.0,0.25447949971679656,-0.046130833259385794,2.6376657707929745,-0.010271724104932108,-0.040570750310938986,0.0,424.6620056041213,424.04342255385444,421.56667283861424,422.3409076900461
1.2600000000000007,0.09618471884210333,-0.01263558845852604,11.937564227592043,6.268423520171382,6.23281821585665,0.0,0.2925597031080093,-0.05719451114328574,2.8269036851723515,-0.017845470169037047,-0.03000058135492844,0.0,470.2778208922145,471.0952742921042,471.83173672004045,471.2467965638078
1.3200000000000007,0.11479163514686169,-0.01637820677007535,12.110298581308479,6.267056643913648,6.231197204058491,0.0,0.3278305673695938,-0.0676777521173763,2.930631332782463,-0.03514565458512039,-0.021633641709424316,0.0,445.8840925809319,446.56693371194183,446.6075208316903,445.1941438274338
1.3800000000000008,0.1356015922651584,-0.020799289406829947,12.29031075529945,6.264447600733636,6.229918594925081,0.0,0.3659521675491381,-0.07992819296451052,3.069394070743169,-0.07066919263642027,-0.020670957543079984,0.0,456.7823119509186,456.859090205798,459.54309682432324,456.7171998200595
1.4400000000000008,0.158777957761111,-0.02603988996723784,12.479613833415064,6.260408228894235,6.228672272886689,0.0,0.4067053156183829,-0.09521367295074822,3.2402150397904776,-0.061356126340694574,-0.020974939071176396,0.0,468.50996360999005,468.4863652107535,467.0373127615002,467.7599486694105
1.5000000000000009,0.18453183665623812,-0.032332113571330125,12.681067500186938,6.256821136888146,6.227491878422807,0.0,0.45186511091925935,-0.11495301040785917,3.474196914608326,-0.05681547499920211,-0.01718945324312695,0.0,487.60794306613144,487.89073094398464,486.9334635212139,487.2708454385904
1.560000000000001,0.21272180972804522,-0.039750688027801094,12.891174272012293,6.253542762861468,6.226340863719212,0.0,0.487891371085913,-0.13264630618296863,3.529170362662825,-0.050610263730967345,-0.023503742926062814,0.0,434.96633170856853,434.43721780245096,434.2390539527513,434.75721834957847
1.620000000000001,0.2430634231347771,-0.04827556489516397,13.104001528670228,6.250497089529182,6.224620037660987,0.0,0.5236277665825002,-0.15179368073315347,3.564933814751713,-0.05106475094433307,-0.04183067028363006,0.0,429.4458115488792,427.88802966841524,428.9451495731104,428.9048105168916
1.680000000000001,0.27592129648448405,-0.05819612059987131,13.32468147034216,6.247628429702669,6.222717767174153,0.0,0.5718473805230739,-0.17922320788409488,3.790301206005213,-0.04199150975196721,-0.016712991403610048,0.0,486.47819062206503,488.3550203024141,486.31914687170746,486.9971153371981
1.740000000000001,0.3114432342113309,-0.06967068031716794,13.554452308450744,6.244672959309117,6.221712132479489,0.0,0.6122952752170542,-0.20351574562263794,3.8684364468868933,-0.0706074457671936,-0.01685591687080022,0.0,444.49894708406725,444.48731764432057,445.32893002491545,442.9801047896946
1.8000000000000012,0.3493432774258869,-0.08262517407454661,13.787806979486488,6.24024784169173,6.220318509401835,0.0,0.6511329379262651,-0.22869779036988164,3.909874678943166,-0.08092400687481216,-0.040708462247803494,0.0,434.5861155607376,432.58187774892997,433.33584667235186,432.4632362479455
1.8600000000000012,0.38983183036425606,-0.09733368547571822,14.027231176009362,6.2350196158291915,6.217766002199703,0.0,0.6987211477685146,-0.26211397612546505,4.0703099399763145,-0.10398398209165124,-0.04648546037659588,0.0,470.4177570016932,469.9692866661833,471.773911842676,469.98381358085055
1.9200000000000013,0.4327022442215271,-0.11377377778526769,14.268236786337042,6.228435892006113,6.215183194561622,0.0,0.7305032570064933,-0.2863618222884577,3.9635364492979095,-0.12482534597855528,-0.03693195757493312,0.0,384.1185316725327,385.0221856495091,384.9314845707996,382.9408128822162
1.9800000000000013,0.4777288893381777,-0.13194257645046759,14.505951566336313,6.220794450777479,6.212784418012383,0.0,0.7705781433289476,-0.31991904802432514,3.9602282818484094,-0.13296823657233786,-0.046901366228761544,0.0,420.22276585090907,419.35665609794444,419.8272843145191,419.1041693407211
2.0400000000000014,0.5254933494401196,-0.15252285060431547,14.74757045212755,6.213238060556941,6.209396059567357,0.0,0.8218139467350657,-0.36688378123921445,4.093161727570047,-0.11468216508531065,-0.11944977858472391,0.0,465.1078417649431,459.3862947391146,463.24991632422706,464.6717404227866
2.1000000000000014,0.5767574240357694,-0.17639534238537688,15.00156407244478,6.2063958321362485,6.201800832451841,0.0,0.8878460684287524,-0.4296648531703977,4.372076925186263,-0.11277845330913913,-0.14731121438343628,0.0,507.8422320092652,505.8267092277589,506.31493494621407,506.442041691332
2.1600000000000015,0.6316658430163339,-0.20372062042203098,15.26598695612062,6.199338935003944,6.192732333127491,0.0,0.9432796996963145,-0.4818184190524803,4.441568685541206,-0.12964889597532,-0.1601695592463026,0.0,447.54922403136067,446.47978639364277,448.2234579698332,446.8376303983913
2.2200000000000015,0.690327630345184,-0.23454210372854017,15.537198069405703,6.192241282984979,6.183371919393807,0.0,1.0130956215208344,-0.5463108022080343,4.597943213192409,-0.10198174631535113,-0.14877364499836912,0.0,475.30083150327204,476.1521160431857,472.83299565430434,474.94775241612774
2.2800000000000016,0.7530208134538317,-0.2690545046580699,15.814191685081619,6.186637803694595,6.174115007575518,0.0,1.0774936748144703,-0.6046147412264476,4.634818661684711,-0.08018173710928525,-0.16853578931050195,0.0,440.9563976257999,439.297477636745,438.31493905237323,440.1154002150278
2.3400000000000016,0.8196817338131561,-0.3071003018003558,16.09270790843208,6.181589959771689,6.1639122683046175,0.0,1.1454285645799438,-0.6639957414963557,4.648771028692654,-0.09350125000362636,-0.1732457748752443,0.0,433.071393148593,432.6463861500945,433.7819211798644,432.65572673523315
2.4000000000000017,0.8909723340434202,-0.3491109823935932,16.37503988046504,6.176048043329683,6.153742797624393,0.0,1.2319224339304975,-0.7368693977808557,4.761532507120859,-0.09018649315803973,-0.16288613200976576,0.0,464.27696153751805,465.0629153734599,464.95470498124905,465.20757687192884
2.4600000000000017,0.967862755266741,-0.39577007428402655,16.66559276909424,6.170451974012266,6.14352454580969,0.0,1.3320850026367879,-0.8189427006334392,4.922540047714341,-0.10027342204294244,-0.19234283052762682,0.0,481.39801937934055,479.13728076333274,481.96704396229444,481.19731171962655
2.520000000000002,1.0502930178737295,-0.44691588201840426,16.96083691719274,6.164770475882234,6.132296178546589,0.0,1.4165599604797954,-0.8863979743158984,4.918623542434523,-0.08538323630188874,-0.17837360418178094,0.0,431.36954707951924,432.5124414738484,430.7520872832008,432.00161285182185
2.580000000000002,1.1388816555781958,-0.5028941265717208,17.261578151713735,6.159047390145961,6.12161937342443,0.0,1.5374667355454281,-0.9799923370234751,5.104832537339689,-0.1472890761379915,-0.1771076584868845,0.0,490.31516980873374,490.381926075625,494.2119574579571,489.6182820999049
